stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000289316	9606.ENSP00000308938	H2BC5	PLG	9606	0.83	0	0	0	0	0.0	0.0	0.83
9606.ENSP00000289316	9606.ENSP00000477907	H2BC5	H2BC14	9606	0.874	0	0	0	0	0.8	0.4	0.0
9606.ENSP00000289316	9606.ENSP00000477527	H2BC5	H2BC17	9606	0.887	0	0	0	0	0.819	0.4	0.0
9606.ENSP00000289316	9606.ENSP00000482674	H2BC5	H2BC3	9606	0.907	0	0	0	0	0.852	0.4	0.0
9606.ENSP00000289316	9606.ENSP00000333277	H2BC5	H3C13	9606	0.94	0	0	0	0	0.831	0.4	0.459
9606.ENSP00000289902	9606.ENSP00000308782	FCER1G	GP6	9606	0.998	0	0	0	0	0.457	0.9	0.982
9606.ENSP00000291552	9606.ENSP00000485022	U2AF1	U2AF1L5	9606	0.866	0	0	0	0	0.8	0.36	0.0
9606.ENSP00000292301	9606.ENSP00000356793	CCR2	XCL2	9606	0.748	0	0	0	0	0.0	0.65	0.31
9606.ENSP00000292301	9606.ENSP00000480558	CCR2	CCL3L1	9606	0.769	0	0	0	0	0.0	0.65	0.369
9606.ENSP00000292301	9606.ENSP00000356792	CCR2	XCL1	9606	0.772	0	0	0	0	0.0	0.65	0.376
9606.ENSP00000292301	9606.ENSP00000483330	CCR2	CCL4L2	9606	0.79	0	0	0	0	0.0	0.65	0.426
9606.ENSP00000292301	9606.ENSP00000427279	CCR2	CXCL2	9606	0.883	0	0	0	0	0.0	0.65	0.679
9606.ENSP00000292301	9606.ENSP00000497260	CCR2	GNAI1	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000292301	9606.ENSP00000349967	CCR2	CCRL2	9606	0.966	0	0	0	0	0.0	0.0	0.966
9606.ENSP00000292301	9606.ENSP00000306512	CCR2	CXCL8	9606	0.993	0	0	0	0	0.0	0.65	0.981
9606.ENSP00000292301	9606.ENSP00000474412	CCR2	CCL5	9606	0.995	0	0	0	0	0.0	0.65	0.987
9606.ENSP00000295408	9606.ENSP00000331831	MERTK	GAS6	9606	0.995	0	0	0	0	0.292	0.7	0.982
9606.ENSP00000301908	9606.ENSP00000497260	PNOC	GNAI1	9606	0.735	0	0	0	0	0.735	0.0	0.0
9606.ENSP00000303373	9606.ENSP00000477527	H2AC8	H2BC17	9606	0.767	0	0	0	0	0.615	0.4	0.074
9606.ENSP00000303373	9606.ENSP00000351589	H2AC8	H2AC13	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000303373	9606.ENSP00000366679	H2AC8	H2AC12	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000303373	9606.ENSP00000328484	H2AC8	H2AC14	9606	0.937	0	0	0	0	0.9	0.4	0.0
9606.ENSP00000303373	9606.ENSP00000482674	H2AC8	H2BC3	9606	0.971	0	0	0	0	0.944	0.4	0.199
9606.ENSP00000303373	9606.ENSP00000333277	H2AC8	H3C13	9606	0.974	0	0	0	0	0.944	0.4	0.3
9606.ENSP00000303373	9606.ENSP00000349430	H2AC8	H2BC12	9606	0.977	0	0	0	0	0.937	0.4	0.435
9606.ENSP00000303373	9606.ENSP00000476136	H2AC8	H2BC11	9606	0.985	0	0	0	0	0.968	0.54	0.074
9606.ENSP00000303373	9606.ENSP00000352252	H2AC8	H3C12	9606	0.994	0	0	0	0	0.968	0.4	0.718
9606.ENSP00000306512	9606.ENSP00000497260	CXCL8	GNAI1	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000306512	9606.ENSP00000427279	CXCL8	CXCL2	9606	0.904	0	0	0	0	0.0	0.4	0.847
9606.ENSP00000308938	9606.ENSP00000477527	PLG	H2BC17	9606	0.83	0	0	0	0	0.0	0.0	0.83
9606.ENSP00000308938	9606.ENSP00000477907	PLG	H2BC14	9606	0.83	0	0	0	0	0.0	0.0	0.83
9606.ENSP00000308938	9606.ENSP00000482674	PLG	H2BC3	9606	0.83	0	0	0	0	0.0	0.0	0.83
9606.ENSP00000308938	9606.ENSP00000476136	PLG	H2BC11	9606	0.838	0	0	0	0	0.0	0.0	0.838
9606.ENSP00000308938	9606.ENSP00000349430	PLG	H2BC12	9606	0.838	0	0	0	0	0.0	0.0	0.838
9606.ENSP00000308938	9606.ENSP00000445831	PLG	H2BC18	9606	0.843	0	0	0	0	0.0	0.0	0.843
9606.ENSP00000308938	9606.ENSP00000321853	PLG	SERPINF2	9606	0.997	0	0	0	0	0.457	0.8	0.976
9606.ENSP00000309245	9606.ENSP00000500386	LRRC7	CAMK2A	9606	0.99	0	0	0	0	0.9	0.4	0.847
9606.ENSP00000309767	9606.ENSP00000445135	NLRP6	NLRP2	9606	0.864	0	0	0	0	0.0	0.0	0.864
9606.ENSP00000328484	9606.ENSP00000332790	H2AC14	H2AC21	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000328484	9606.ENSP00000366679	H2AC14	H2AC12	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000328484	9606.ENSP00000351589	H2AC14	H2AC13	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000328484	9606.ENSP00000349430	H2AC14	H2BC12	9606	0.941	0	0	0	0	0.903	0.4	0.074
9606.ENSP00000328484	9606.ENSP00000476136	H2AC14	H2BC11	9606	0.941	0	0	0	0	0.903	0.4	0.074
9606.ENSP00000328484	9606.ENSP00000333277	H2AC14	H3C13	9606	0.949	0	0	0	0	0.914	0.4	0.076
9606.ENSP00000329797	9606.ENSP00000428184	CADM1	SDCBP	9606	0.866	0	0	0	0	0.0	0.0	0.866
9606.ENSP00000329797	9606.ENSP00000343158	CADM1	EPB41L3	9606	0.977	0	0	0	0	0.933	0.0	0.675
9606.ENSP00000331831	9606.ENSP00000431418	GAS6	NTRK1	9606	0.812	0	0	0	0	0.0	0.0	0.812
9606.ENSP00000332790	9606.ENSP00000351589	H2AC21	H2AC13	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000332790	9606.ENSP00000366679	H2AC21	H2AC12	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000332790	9606.ENSP00000477907	H2AC21	H2BC14	9606	0.942	0	0	0	0	0.904	0.4	0.074
9606.ENSP00000332790	9606.ENSP00000477527	H2AC21	H2BC17	9606	0.947	0	0	0	0	0.912	0.4	0.074
9606.ENSP00000332790	9606.ENSP00000333277	H2AC21	H3C13	9606	0.949	0	0	0	0	0.916	0.4	0.076
9606.ENSP00000333277	9606.ENSP00000445831	H3C13	H2BC18	9606	0.932	0	0	0	0	0.807	0.4	0.46
9606.ENSP00000333277	9606.ENSP00000476136	H3C13	H2BC11	9606	0.933	0	0	0	0	0.811	0.4	0.46
9606.ENSP00000333277	9606.ENSP00000477907	H3C13	H2BC14	9606	0.94	0	0	0	0	0.831	0.4	0.46
9606.ENSP00000333277	9606.ENSP00000351589	H3C13	H2AC13	9606	0.944	0	0	0	0	0.907	0.4	0.076
9606.ENSP00000333277	9606.ENSP00000352252	H3C13	H3C12	9606	0.946	0	0	0	0	0.914	0.4	0.0
9606.ENSP00000333277	9606.ENSP00000482674	H3C13	H2BC3	9606	0.949	0	0	0	0	0.857	0.4	0.46
9606.ENSP00000333277	9606.ENSP00000366679	H3C13	H2AC12	9606	0.951	0	0	0	0	0.918	0.4	0.076
9606.ENSP00000333277	9606.ENSP00000477527	H3C13	H2BC17	9606	0.954	0	0	0	0	0.87	0.4	0.46
9606.ENSP00000333277	9606.ENSP00000349430	H3C13	H2BC12	9606	0.969	0	0	0	0	0.862	0.4	0.662
9606.ENSP00000341821	9606.ENSP00000468897	FPR3	FPR2	9606	0.932	0	0	0	0	0.0	0.9	0.357
9606.ENSP00000349430	9606.ENSP00000476136	H2BC12	H2BC11	9606	0.946	0	0	0	0	0.9	0.4	0.177
9606.ENSP00000349430	9606.ENSP00000366679	H2BC12	H2AC12	9606	0.948	0	0	0	0	0.91	0.4	0.117
9606.ENSP00000349430	9606.ENSP00000351589	H2BC12	H2AC13	9606	0.965	0	0	0	0	0.91	0.4	0.415
9606.ENSP00000349430	9606.ENSP00000352252	H2BC12	H3C12	9606	0.987	0	0	0	0	0.903	0.4	0.799
9606.ENSP00000349967	9606.ENSP00000474412	CCRL2	CCL5	9606	0.907	0	0	0	0	0.0	0.0	0.907
9606.ENSP00000351589	9606.ENSP00000366679	H2AC13	H2AC12	9606	0.9	0	0	0	0	0.9	0.0	0.0
9606.ENSP00000351589	9606.ENSP00000445831	H2AC13	H2BC18	9606	0.942	0	0	0	0	0.904	0.4	0.074
9606.ENSP00000351589	9606.ENSP00000476136	H2AC13	H2BC11	9606	0.967	0	0	0	0	0.91	0.4	0.438
9606.ENSP00000352252	9606.ENSP00000477527	H3C12	H2BC17	9606	0.788	0	0	0	0	0.075	0.4	0.65
9606.ENSP00000352252	9606.ENSP00000482674	H3C12	H2BC3	9606	0.949	0	0	0	0	0.857	0.4	0.457
9606.ENSP00000352252	9606.ENSP00000476136	H3C12	H2BC11	9606	0.965	0	0	0	0	0.903	0.4	0.457
9606.ENSP00000356694	9606.ENSP00000398568	FASLG	PRF1	9606	0.845	0	0	0	0	0.0	0.0	0.845
9606.ENSP00000356694	9606.ENSP00000361359	FASLG	CD40	9606	0.864	0	0	0	0	0.0	0.0	0.864
9606.ENSP00000356792	9606.ENSP00000474412	XCL1	CCL5	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000356792	9606.ENSP00000427279	XCL1	CXCL2	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000356792	9606.ENSP00000356793	XCL1	XCL2	9606	0.908	0	0	0	0	0.0	0.9	0.122
9606.ENSP00000356793	9606.ENSP00000427279	XCL2	CXCL2	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000356793	9606.ENSP00000474412	XCL2	CCL5	9606	0.734	0	0	0	0	0.734	0.0	0.0
9606.ENSP00000361359	9606.ENSP00000381775	CD40	TNFSF11	9606	0.726	0	0	0	0	0.0	0.5	0.474
9606.ENSP00000361359	9606.ENSP00000365048	CD40	TNFSF13B	9606	0.817	0	0	0	0	0.0	0.5	0.65
9606.ENSP00000363411	9606.ENSP00000497260	GNG10	GNAI1	9606	0.836	0	0	0	0	0.53	0.65	0.082
9606.ENSP00000364114	9606.ENSP00000379873	HLA-DRB5	HLA-A	9606	0.746	0	0	0	0	0.165	0.54	0.393
9606.ENSP00000366679	9606.ENSP00000476136	H2AC12	H2BC11	9606	0.945	0	0	0	0	0.91	0.4	0.074
9606.ENSP00000378485	9606.ENSP00000431418	MATK	NTRK1	9606	0.926	0	0	0	0	0.292	0.9	0.0
9606.ENSP00000397026	9606.ENSP00000428184	GRIK2	SDCBP	9606	0.825	0	0	0	0	0.292	0.0	0.764
9606.ENSP00000398629	9606.ENSP00000497260	GNG4	GNAI1	9606	0.889	0	0	0	0	0.684	0.65	0.082
9606.ENSP00000427279	9606.ENSP00000474412	CXCL2	CCL5	9606	0.764	0	0	0	0	0.734	0.0	0.15
9606.ENSP00000445831	9606.ENSP00000477527	H2BC18	H2BC17	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000445831	9606.ENSP00000482674	H2BC18	H2BC3	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000445831	9606.ENSP00000477907	H2BC18	H2BC14	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000468897	9606.ENSP00000497260	FPR2	GNAI1	9606	0.901	0	0	0	0	0.9	0.0	0.053
9606.ENSP00000474412	9606.ENSP00000497260	CCL5	GNAI1	9606	0.8	0	0	0	0	0.8	0.0	0.0
9606.ENSP00000477527	9606.ENSP00000477907	H2BC17	H2BC14	9606	0.874	0	0	0	0	0.8	0.4	0.0
9606.ENSP00000477527	9606.ENSP00000482674	H2BC17	H2BC3	9606	0.907	0	0	0	0	0.852	0.4	0.0
9606.ENSP00000477907	9606.ENSP00000482674	H2BC14	H2BC3	9606	0.874	0	0	0	0	0.8	0.4	0.0
